chunk_id,local_index,cell_type
17,40909,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated"
17,40914,"effector memory CD8-positive, alpha-beta T cell"
17,40951,"effector memory CD4-positive, alpha-beta T cell"
17,40978,classical monocyte
17,40989,"effector memory CD8-positive, alpha-beta T cell"
17,40991,"CD16-positive, CD56-dim natural killer cell, human"
17,40994,"effector memory CD8-positive, alpha-beta T cell"
17,41013,progenitor cell
17,41015,classical monocyte
17,41027,"CD16-positive, CD56-dim natural killer cell, human"
17,41037,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,41045,classical monocyte
17,41046,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,41047,"CD16-negative, CD56-bright natural killer cell, human"
17,41048,progenitor cell
17,41052,classical monocyte
17,41059,classical monocyte
17,41076,naive B cell
17,41100,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,41119,classical monocyte
17,41135,"effector memory CD8-positive, alpha-beta T cell"
17,41139,"CD16-positive, CD56-dim natural killer cell, human"
17,41149,progenitor cell
17,41163,"CD16-positive, CD56-dim natural killer cell, human"
17,41170,classical monocyte
17,41182,classical monocyte
17,41185,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,41188,"effector memory CD4-positive, alpha-beta T cell"
17,41199,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,41204,naive B cell
17,41212,"effector memory CD8-positive, alpha-beta T cell"
17,41217,progenitor cell
17,41218,progenitor cell
17,41229,classical monocyte
17,41257,memory B cell
17,41262,naive B cell
17,41271,"central memory CD4-positive, alpha-beta T cell"
17,41277,"central memory CD4-positive, alpha-beta T cell"
17,41280,immature innate lymphoid cell
17,41286,"CD16-positive, CD56-dim natural killer cell, human"
17,41296,"CD16-positive, CD56-dim natural killer cell, human"
17,41298,"CD16-positive, CD56-dim natural killer cell, human"
17,41313,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
17,41322,gamma-delta T cell
17,41336,classical monocyte
17,41351,"CD16-positive, CD56-dim natural killer cell, human"
17,41358,classical monocyte
17,41363,progenitor cell
17,41370,"CD16-positive, CD56-dim natural killer cell, human"
17,41372,"CD16-positive, CD56-dim natural killer cell, human"
17,41396,"CD8-positive, alpha-beta memory T cell"
17,41399,"central memory CD4-positive, alpha-beta T cell"
17,41402,macrophage
17,41430,"CD16-positive, CD56-dim natural killer cell, human"
17,41432,progenitor cell
17,41442,"CD16-positive, CD56-dim natural killer cell, human"
17,41457,progenitor cell
17,41479,memory B cell
17,41482,gamma-delta T cell
17,41483,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,41495,plasmablast
17,41499,progenitor cell
17,41511,gamma-delta T cell
17,41514,progenitor cell
17,41552,classical monocyte
17,41554,"CD16-positive, CD56-dim natural killer cell, human"
17,41566,memory B cell
17,41567,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated"
17,41588,classical monocyte
17,41610,progenitor cell
17,41618,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,41619,classical monocyte
17,41623,progenitor cell
17,41636,immature innate lymphoid cell
17,41651,progenitor cell
17,41654,macrophage
17,41659,progenitor cell
17,41660,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,41661,"CD8-positive, alpha-beta memory T cell"
17,41668,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,41671,classical monocyte
17,41675,progenitor cell
17,41694,classical monocyte
17,41700,plasmacytoid dendritic cell
17,41703,"CD16-positive, CD56-dim natural killer cell, human"
17,41708,"CD16-negative, CD56-bright natural killer cell, human"
17,41713,progenitor cell
17,41755,classical monocyte
17,41770,classical monocyte
17,41771,"CD16-positive, CD56-dim natural killer cell, human"
17,41774,macrophage
17,41778,classical monocyte
17,41783,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,41807,"naive thymus-derived CD8-positive, alpha-beta T cell"
17,41818,classical monocyte
17,41823,macrophage
17,41832,classical monocyte
17,41838,naive B cell
17,41845,"CD16-positive, CD56-dim natural killer cell, human"
17,41856,"CD4-positive, alpha-beta memory T cell"
17,41859,"effector memory CD8-positive, alpha-beta T cell"
17,41912,"CD16-positive, CD56-dim natural killer cell, human"
17,41916,"CD16-positive, CD56-dim natural killer cell, human"
17,41920,"effector memory CD8-positive, alpha-beta T cell"
17,41937,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,41940,classical monocyte
17,41944,immature innate lymphoid cell
17,41968,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated"
17,41980,"CD16-positive, CD56-dim natural killer cell, human"
17,42009,progenitor cell
17,42030,gamma-delta T cell
17,42031,immature innate lymphoid cell
17,42056,"CD16-positive, CD56-dim natural killer cell, human"
17,42059,progenitor cell
17,42067,progenitor cell
17,42083,"effector memory CD8-positive, alpha-beta T cell"
17,42091,classical monocyte
17,42094,"CD16-negative, CD56-bright natural killer cell, human"
17,42095,"CD16-positive, CD56-dim natural killer cell, human"
17,42103,memory B cell
17,42121,"CD16-positive, CD56-dim natural killer cell, human"
17,42132,progenitor cell
17,42133,progenitor cell
17,42146,progenitor cell
17,42147,classical monocyte
17,42149,"CD16-positive, CD56-dim natural killer cell, human"
17,42152,"CD16-positive, CD56-dim natural killer cell, human"
17,42156,"CD16-positive, CD56-dim natural killer cell, human"
17,42174,progenitor cell
17,42179,macrophage
17,42181,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated"
17,42191,"CD16-positive, CD56-dim natural killer cell, human"
17,42193,progenitor cell
17,42195,"CD16-positive, CD56-dim natural killer cell, human"
17,42206,B cell
17,42209,progenitor cell
17,42215,"CD16-positive, CD56-dim natural killer cell, human"
17,42229,"CD16-positive, CD56-dim natural killer cell, human"
17,42237,macrophage
17,42261,"effector memory CD8-positive, alpha-beta T cell"
17,42274,gamma-delta T cell
17,42285,progenitor cell
17,42289,macrophage
17,42290,progenitor cell
17,42294,non-classical monocyte
17,42295,naive B cell
17,42308,"CD16-positive, CD56-dim natural killer cell, human"
17,42318,classical monocyte
17,42324,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,42331,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,42333,"CD16-positive, CD56-dim natural killer cell, human"
17,42343,"CD16-positive, CD56-dim natural killer cell, human"
17,42346,classical monocyte
17,42353,progenitor cell
17,42369,naive B cell
17,42377,progenitor cell
17,42388,"effector memory CD8-positive, alpha-beta T cell"
17,42395,progenitor cell
17,42403,"effector memory CD8-positive, alpha-beta T cell"
17,42411,"effector memory CD8-positive, alpha-beta T cell"
17,42418,progenitor cell
17,42453,"naive thymus-derived CD8-positive, alpha-beta T cell"
17,42458,"effector memory CD4-positive, alpha-beta T cell"
17,42461,progenitor cell
17,42466,"CD16-positive, CD56-dim natural killer cell, human"
17,42474,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,42478,"CD16-positive, CD56-dim natural killer cell, human"
17,42484,"CD8-positive, alpha-beta memory T cell"
17,42490,progenitor cell
17,42492,classical monocyte
17,42504,"effector memory CD4-positive, alpha-beta T cell"
17,42506,"central memory CD4-positive, alpha-beta T cell"
17,42514,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
17,42546,"CD16-negative, CD56-bright natural killer cell, human"
17,42548,"CD16-negative, CD56-bright natural killer cell, human"
17,42554,"central memory CD4-positive, alpha-beta T cell"
17,42557,"CD16-positive, CD56-dim natural killer cell, human"
17,42569,progenitor cell
17,42572,progenitor cell
17,42583,classical monocyte
17,42588,memory B cell
17,42607,plasmablast
17,42609,"CD4-positive, alpha-beta memory T cell"
17,42619,"CD16-positive, CD56-dim natural killer cell, human"
17,42636,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,42640,"central memory CD4-positive, alpha-beta T cell"
17,42647,group 3 innate lymphoid cell
17,42656,"CD16-positive, CD56-dim natural killer cell, human"
17,42664,memory B cell
17,42686,progenitor cell
17,42693,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated"
17,42698,progenitor cell
17,42721,naive B cell
17,42722,macrophage
17,42725,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,42727,"effector memory CD8-positive, alpha-beta T cell"
17,42739,non-classical monocyte
17,42759,classical monocyte
17,42767,classical monocyte
17,42774,macrophage
17,42784,naive B cell
17,42789,progenitor cell
17,42804,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,42809,"CD16-positive, CD56-dim natural killer cell, human"
17,42817,naive B cell
17,42823,gamma-delta T cell
17,42837,classical monocyte
17,42838,"central memory CD4-positive, alpha-beta T cell"
17,42846,"effector memory CD8-positive, alpha-beta T cell"
17,42866,"CD16-positive, CD56-dim natural killer cell, human"
17,42881,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,42888,immature innate lymphoid cell
17,42890,progenitor cell
17,42893,"CD16-positive, CD56-dim natural killer cell, human"
17,42904,progenitor cell
17,42910,non-classical monocyte
17,42924,"central memory CD4-positive, alpha-beta T cell"
17,42927,classical monocyte
17,42937,progenitor cell
17,42945,progenitor cell
17,42959,classical monocyte
17,42976,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,42984,progenitor cell
17,42987,classical monocyte
17,43000,progenitor cell
17,43002,progenitor cell
17,43016,non-classical monocyte
17,43021,progenitor cell
17,43029,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43048,progenitor cell
17,43063,classical monocyte
17,43073,"CD16-positive, CD56-dim natural killer cell, human"
17,43083,progenitor cell
17,43105,"CD16-positive, CD56-dim natural killer cell, human"
17,43115,classical monocyte
17,43131,"CD16-positive, CD56-dim natural killer cell, human"
17,43132,"CD16-positive, CD56-dim natural killer cell, human"
17,43135,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,43146,classical monocyte
17,43157,classical monocyte
17,43173,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,43182,immature innate lymphoid cell
17,43197,progenitor cell
17,43198,progenitor cell
17,43211,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated"
17,43212,"CD16-positive, CD56-dim natural killer cell, human"
17,43217,"CD16-positive, CD56-dim natural killer cell, human"
17,43234,progenitor cell
17,43240,progenitor cell
17,43245,mucosal invariant T cell
17,43247,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43254,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,43256,progenitor cell
17,43259,"CD16-positive, CD56-dim natural killer cell, human"
17,43265,classical monocyte
17,43311,"CD16-negative, CD56-bright natural killer cell, human"
17,43313,B cell
17,43323,"effector memory CD4-positive, alpha-beta T cell"
17,43330,progenitor cell
17,43332,"effector memory CD8-positive, alpha-beta T cell"
17,43340,immature innate lymphoid cell
17,43353,progenitor cell
17,43401,progenitor cell
17,43405,progenitor cell
17,43410,classical monocyte
17,43433,"CD16-positive, CD56-dim natural killer cell, human"
17,43438,immature innate lymphoid cell
17,43451,non-classical monocyte
17,43463,"CD16-positive, CD56-dim natural killer cell, human"
17,43464,"central memory CD8-positive, alpha-beta T cell"
17,43475,progenitor cell
17,43493,classical monocyte
17,43494,classical monocyte
17,43499,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43516,"CD16-positive, CD56-dim natural killer cell, human"
17,43518,"CD16-negative, CD56-bright natural killer cell, human"
17,43535,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43544,immature innate lymphoid cell
17,43564,"CD16-positive, CD56-dim natural killer cell, human"
17,43569,B cell
17,43572,progenitor cell
17,43575,"CD16-positive, CD56-dim natural killer cell, human"
17,43582,naive B cell
17,43588,immature innate lymphoid cell
17,43598,macrophage
17,43599,naive B cell
17,43605,progenitor cell
17,43619,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated"
17,43621,progenitor cell
17,43637,non-classical monocyte
17,43700,macrophage
17,43702,"central memory CD4-positive, alpha-beta T cell"
17,43708,"CD16-positive, CD56-dim natural killer cell, human"
17,43727,macrophage
17,43729,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43732,progenitor cell
17,43736,"CD16-negative, CD56-bright natural killer cell, human"
17,43755,"CD16-positive, CD56-dim natural killer cell, human"
17,43768,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43777,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43786,"central memory CD4-positive, alpha-beta T cell"
17,43790,naive B cell
17,43792,classical monocyte
17,43798,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43802,classical monocyte
17,43809,"CD16-positive, CD56-dim natural killer cell, human"
17,43819,"effector memory CD4-positive, alpha-beta T cell"
17,43823,macrophage
17,43826,"naive thymus-derived CD8-positive, alpha-beta T cell"
17,43845,classical monocyte
17,43849,"CD16-positive, CD56-dim natural killer cell, human"
17,43850,progenitor cell
17,43858,"CD16-positive, CD56-dim natural killer cell, human"
17,43863,naive B cell
17,43897,"CD16-positive, CD56-dim natural killer cell, human"
17,43902,"CD16-positive, CD56-dim natural killer cell, human"
17,43918,naive B cell
17,43924,"CD16-positive, CD56-dim natural killer cell, human"
17,43930,classical monocyte
17,43931,"effector memory CD8-positive, alpha-beta T cell"
17,43935,classical monocyte
17,43940,"effector memory CD8-positive, alpha-beta T cell"
17,43943,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43947,"CD8-positive, alpha-beta memory T cell"
17,43952,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,43970,"central memory CD4-positive, alpha-beta T cell"
17,43990,progenitor cell
17,43999,"CD16-positive, CD56-dim natural killer cell, human"
17,44006,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,44010,gamma-delta T cell
17,44021,classical monocyte
17,44031,memory B cell
17,44038,"CD8-positive, alpha-beta memory T cell"
17,44039,"CD16-positive, CD56-dim natural killer cell, human"
17,44048,"naive thymus-derived CD4-positive, alpha-beta T cell"
17,44049,"effector memory CD8-positive, alpha-beta T cell"
17,44063,progenitor cell
17,44082,immature innate lymphoid cell
17,44093,"CD16-positive, CD56-dim natural killer cell, human"
17,44097,progenitor cell
17,44131,progenitor cell
17,44132,"CD16-positive, CD56-dim natural killer cell, human"
17,44147,progenitor cell
17,44148,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
17,44155,plasmablast
17,44208,"effector memory CD8-positive, alpha-beta T cell"
17,44216,classical monocyte
17,44219,classical monocyte
17,44221,"central memory CD8-positive, alpha-beta T cell"
17,44222,progenitor cell
17,44224,non-classical monocyte
17,44230,progenitor cell
17,44231,"CD16-positive, CD56-dim natural killer cell, human"
17,44235,classical monocyte
17,44242,"CD8-positive, alpha-beta memory T cell"
